2-D Table Const 17dB transmit antenna used by VOA                               
   2.  30.    .00 276.46    .00000    .00000
 1   .00    .000   .000   .000   .000   .000   .000   .000   .000   .000   .000
            .000   .000   .000   .000   .000   .000   .000   .000   .000   .000
            .000   .000   .000   .000   .000   .000   .000   .000   .000   .000
            .000   .000   .000   .000   .000   .000   .000   .000   .000   .000
            .000   .000   .000   .000   .000   .000   .000   .000   .000   .000
            .000   .000   .000   .000   .000   .000   .000   .000   .000   .000
            .000   .000   .000   .000   .000   .000   .000   .000   .000   .000
            .000   .000   .000   .000   .000   .000   .000   .000   .000   .000
            .000   .000   .000   .000   .000   .000   .000   .000   .000   .000
            .000
          17.000 17.000 17.000 17.000 17.000 17.000 17.000 17.000 17.000 17.000
          17.000 17.000 17.000 17.000 17.000 17.000 17.000 17.000 17.000 17.000
          17.000 17.000 17.000 17.000 17.000 17.000 17.000 17.000 17.000 17.000
          17.000 17.000 17.000 17.000 17.000 17.000 17.000 17.000 17.000 17.000
          17.000 17.000 17.000 17.000 17.000 17.000 17.000 17.000 17.000 17.000
          17.000 17.000 17.000 17.000 17.000 17.000 17.000 17.000 17.000 17.000
          17.000 17.000 17.000 17.000 17.000 17.000 17.000 17.000 17.000 17.000
          17.000 17.000 17.000 17.000 17.000 17.000 17.000 17.000 17.000 17.000
          17.000
30   .00 -26.000  5.000 10.000 15.000 17.000 17.000 17.000 17.000 17.000 17.000
          17.000 17.000 17.000 17.000 17.000 17.000 17.000 17.000 17.000 17.000
          17.000 17.000 17.000 17.000 17.000 17.000 17.000 17.000 17.000 17.000
          17.000 17.000 17.000 17.000 17.000 17.000 17.000 17.000 17.000 17.000
          17.000 17.000 17.000 17.000 17.000 17.000 17.000 17.000 17.000 17.000
          17.000 17.000 17.000 17.000 17.000 17.000 17.000 17.000 17.000 17.000
          17.000 17.000 17.000 17.000 17.000 17.000 17.000 17.000 17.000 17.000
          17.000 17.000 17.000 17.000 17.000 17.000 17.000 17.000 17.000 17.000
          17.000 17.000 17.000 17.000 17.000 17.000 17.000 17.000 17.000 17.000
          17.000
